,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
2986,1,9754.686979696262,1,9754.686979696262,1.1111111111111111e-07,9756.308438366523,0.9999940391390134,,0.0003363064951218363,26464.662073850785,0.0003378604661724733,26464.944187815272,0.0003362474781439139,26464.66233480647,1,9754.686979696262,0.0003333333333333333,26464.817209066747,0.0003333333333333333,16730.577912588833
2985,1,9954.686979696535,1,9954.686979696535,1.1111111111111111e-07,9956.341441926768,0.9999940391390134,,0.0003365332210196059,27004.328959813614,0.00033809034588654633,27004.61680766336,0.00033647375504710633,27004.3292291589,1,9954.686979696535,0.0003333333333333333,27004.508548605587,0.0003333333333333333,17071.760998554397
2984,1,10142.186979696793,1,10142.186979696793,1.1111111111111111e-07,10143.87236192429,0.9999940391390134,,0.0003367602786977991,27510.011505756585,0.00033832064033785156,27510.304739645064,0.0003367003367003367,27510.011783076017,1,10142.186979696793,0.0003333333333333333,27510.2173430305,0.0003333333333333333,17391.460935242743
2983,1,10318.65756793233,1,10318.65756793233,1.1111111111111111e-07,10320.372031719411,0.9999940391390134,,0.0003369876689268523,27985.70785101624,0.00033855134997273935,27986.006164522507,0.00033692722371967657,27985.708135950597,1,10318.65756793233,0.0003333333333333333,27985.94173119387,0.0003333333333333333,17692.20527359242
2982,1,10485.324234599226,1,10485.324234599226,1.1111111111111111e-07,10487.066145779068,0.9999940391390134,,0.0003372153924796563,28434.749778341557,0.0003387824752314145,28435.052899564133,0.00033715441672285906,28434.750070578582,1,10485.324234599226,0.0003333333333333333,28435.013495278836,0.0003333333333333333,17976.100305929664
2981,1,10643.218971441549,1,10643.218971441549,1.1111111111111111e-07,10644.986867864893,0.9999940391390134,,0.00033744345013156217,28859.94299949139,0.0003390140165502695,28860.250685595416,0.00033738191632928474,28859.94329875849,1,10643.218971441549,0.0003333333333333333,28860.238346414106,0.0003333333333333333,18244.919751992198
2980,1,10793.218971441756,1,10793.218971441756,1.1111111111111111e-07,10795.011537174274,0.9999940391390134,,0.0003376718426604008,29263.672369432512,0.0003392459743923163,29263.984402287973,0.00033760972316002703,29263.672675490903,1,10793.218971441756,0.0003333333333333333,29264.00113888508,0.0003333333333333333,18500.171273447093
2979,1,10936.076114299096,1,10936.076114299096,1.1111111111111111e-07,10937.892158733543,0.9999940391390134,,0.0003379005708464662,29647.982049537743,0.0003394783491934501,29648.29823218852,0.00033783783783783786,29647.982362177947,1,10936.076114299096,0.0003333333333333333,29648.34603334229,0.0003333333333333333,18743.147151618636
2978,1,11072.43975066292,1,11072.43975066292,1.1111111111111111e-07,11074.278191429079,0.9999940391390134,,0.0003381296354725622,30014.637451875857,0.0003397111413996429,30014.957605650576,0.0003380662609871535,30014.637770913916,1,11072.43975066292,0.0003333333333333333,30015.038441098935,0.0003333333333333333,18974.963447550792
2977,1,11202.874533271794,1,11202.874533271794,1.1111111111111111e-07,11204.734382118593,0.9999940391390134,,0.00033835903732396335,30365.173717351503,0.00033994435148381,30365.497679477012,0.00033829499323410016,30365.174042625476,1,11202.874533271794,0.0003333333333333333,30365.613502276647,0.0003333333333333333,19196.590649012618
2976,1,11327.874533271966,1,11327.874533271966,1.1111111111111111e-07,11329.754884302594,0.9999940391390134,,0.0003385887771884986,30700.9340942323,0.0003401779798708724,30701.261715844932,0.00033852403520649965,30700.934425599786,1,11327.874533271966,0.0003333333333333333,30701.414464337602,0.0003333333333333333,19408.877932710853
2975,1,11447.874533272132,1,11447.874533272132,1.1111111111111111e-07,11449.774553061528,0.9999940391390134,,0.0003388188558564765,31023.100640970733,0.0003404120270357111,31023.43178544591,0.00033875338753387534,31023.10097830676,1,11447.874533272132,0.0003333333333333333,31023.62338491031,0.0003333333333333333,19612.572574060054
