;RLS;;;;;;(1+1)EA;;;
;Expected time optimal;k^*;Expected Time « optimal »;« k^* »;Expected Time static;static K;Expected Time Optimal;p^*;Expected time static p;good static p*
Expected General Time;;All;;All;;All;16253.231497351875;All;;All
229;6014.119485484921;1000;6016.471659397964;999;7225.552406707805;1;15404.976065885625;1;;0.00104
228;6009.752673257846;1000;6012.123852297149;999;7226.84774349537;1;15397.358185370633;1;;0.00104
227;6005.366708345565;1000;6007.757059222758;999;7228.141404556172;1;15389.686849288097;1;;0.00104
226;6000.961422001952;1000;6003.371113631908;999;7229.433394220255;1;15381.961607757872;1;;0.00104
225;5996.53664324089;1000;5998.965846780712;999;7230.7237168009;1;15374.182004716573;1;;0.00104
224;5992.092198796447;1000;5994.541087685336;999;7232.012376594714;1;15366.34757781047;1;;0.00104
223;5987.627913082161;1000;5990.096663082162;999;7233.299377881716;1;15358.457858285894;1;;0.00104
222;5983.143608149427;1000;5985.632397387094;999;7234.584724925419;1;15350.512370877144;1;;0.00104
221;5978.639103644921;1000;5981.148112653931;999;7235.868421972917;1;15342.510633691889;1;;0.00104
220;5974.114216767092;1000;5976.6436285318;999;7237.150473254968;1;15334.452158093867;1;;0.00104
219;5969.568762221637;1000;5972.118762221638;999;7238.430882986082;1;15326.336448582904;1;;0.00104
218;5965.002552175976;1000;5967.573328431683;999;7239.7096553646;1;15318.16300267219;1;;0.00104
217;5960.415396212673;1000;5963.0071393319395;999;7240.986794572773;1;15309.931310762648;1;;0.00104
216;5955.807101281797;1000;5958.420004507604;999;7242.262304776855;1;15301.64085601439;1;;0.00104
215;5951.177471652168;1000;5953.811730911427;999;7243.5361901271735;1;15293.29111421517;1;;0.00104
214;5946.526308861469;1000;5949.182122814957;999;7244.8084547582175;1;15284.881553645695;1;;0.00104
213;5941.853411665206;1000;5944.530981758665;999;7246.0791027887135;1;15276.411634941858;1;;0.00104
212;5937.158575984455;1000;5939.858106500887;999;7247.348138321708;1;15267.880810953558;1;;0.00104
211;5932.441594852379;1000;5935.163292965586;999;7248.6155654446475;1;15259.288526600249;1;;0.00104
210;5927.702258359488;1000;5930.446334188873;999;7249.881388229458;1;15250.634218723008;1;;0.00104
209;5922.940353597583;1000;5925.70702026425;999;7251.145610732618;1;15241.91731593304;1;;0.00104
208;5918.155664602368;1000;5920.945138286578;999;7252.408236995244;1;15233.13723845652;1;;0.00104
207;5913.347972294676;1000;5916.160472294677;999;7253.6692710431635;1;15224.29339797566;1;;0.00104
206;5908.51705442028;1000;5911.3528032125505;999;7254.928716886991;1;15215.385197465948;1;;0.00104
205;5903.662685488242;1000;5906.521908789213;999;7256.186578522213;1;15206.41203102934;1;;0.00104
204;5898.784636707754;1000;5901.667563537023;999;7257.442859929249;1;15197.373283723382;1;;0.00104
203;5893.882675923439;1000;5896.789538668538;999;7258.697565073539;1;15188.26833138612;1;;0.00104
202;5888.956567549055;1000;5891.887602031814;999;7259.950697905619;1;15179.096540456645;1;;0.00104
201;5884.00607249955;1000;5886.961518044105;999;7261.202262361187;1;15169.857267791162;1;;0.00104
200;5879.030948121441;1000;5882.011047623929;999;7262.452262361187;1;15160.549860474453;1;;0.00104
199;5874.030948121442;1000;5877.035948121441;999;7263.700701811875;1;15151.17365562663;1;;0.00104
198;5869.005822493302;1000;5872.035973247071;999;7264.947584604893;1;15141.727980204912;1;;0.00104
197;5863.955317442797;1000;5867.010872998352;999;7266.192914617346;1;15132.212150800457;1;;0.00104
196;5858.879175310818;1000;5861.96039358493;999;7267.436695711874;1;15122.625473429998;1;;0.00104
195;5853.77713449449;1000;5856.884277351634;999;7268.678931736718;1;15112.967243322042;1;;0.00104
194;5848.648929366285;1000;5851.7822626996185;999;7269.919626525801;1;15103.236744697646;1;;0.00104
193;5843.494290191028;1000;5846.6540840054595;999;7271.158783898788;1;15093.433250545491;1;;0.00104
192;5838.312943040769;1000;5841.499471538179;999;7272.396407661164;1;15083.556022391112;1;;0.00104
191;5833.104609707436;1000;5836.318151374103;999;7273.632501604303;1;15073.60431006002;1;;0.00104
190;5827.869007613195;1000;5831.109845309531;999;7274.867069505538;1;15063.577351434684;1;;0.00104
189;5822.605849718458;1000;5825.87427077109;999;7276.100115128226;1;15053.47437220503;1;;0.00104
188;5817.314844427453;1000;5820.6111407237495;999;7277.331642221821;1;15043.294585612328;1;;0.00104
187;5811.995695491283;1000;5815.32016357639;999;7278.561654521944;1;15033.037192186239;1;;0.00104
186;5806.648101908395;1000;5810.001043084866;999;7279.790155750445;1;15022.701379474815;1;;0.00104
185;5801.271757822375;1000;5804.65347825248;999;7281.017149615475;1;15012.286321767198;1;;0.00104
184;5795.86635241697;1000;5799.277163227781;999;7282.242639811554;1;15001.791179808788;1;;0.00104
183;5790.431569808275;1000;5793.871787199578;999;7283.466630019632;1;14991.21510050867;1;;0.00104
182;5784.967088933958;1000;5788.43703428915;999;7284.689123907164;1;14980.557216638987;1;;0.00104
181;5779.472583439453;1000;5782.972583439452;999;7285.910125128165;1;14969.816646526077;1;;0.00104
180;5773.947721561;1000;5777.478108301332;999;7287.129637323286;1;14958.992493732976;1;;0.00104
179;5768.392166005444;1000;5771.953277116555;999;7288.347664119875;1;14948.083846733178;1;;0.00104
178;5762.805573826673;1000;5766.397752597623;999;7289.5642091320415;1;14937.08977857515;1;;0.00104
177;5757.187596298583;1000;5760.811191804201;999;7290.779275960717;1;14926.009346537472;1;;0.00104
176;5751.537878784459;1000;5755.193246016099;999;7291.992868193727;1;14914.841591774166;1;;0.00104
175;5745.85606060264;1000;5749.543560602642;999;7293.204989405848;1;14903.585538949957;1;;0.00104
174;5740.141774888355;1000;5743.8617748883535;999;7294.415643158875;1;14892.240195865086;1;;0.00104
173;5734.394648451574;1000;5738.147522014792;999;7295.6248330016815;1;14880.804553069267;1;;0.00104
172;5728.614301630764;1000;5732.400428798395;999;7296.83256247028;1;14869.27758346453;1;;0.00104
171;5722.800348142392;1000;5726.620115584253;999;7298.038835087892;1;14857.65824189645;1;;0.00104
170;5716.952394926017;1000;5720.806196095608;999;7299.243654365001;1;14845.945464733435;1;;0.00104
169;5711.070041984842;1000;5714.958277278959;999;7300.4470237994165;1;14834.138169433569;1;;0.00104
168;5705.152882221529;1000;5709.075959144605;999;7301.64894687634;1;14822.23525409866;1;;0.00104
167;5699.200501269148;1000;5703.158834602482;999;7302.849427068418;1;14810.235597014975;1;;0.00104
166;5693.212477317052;1000;5697.206489293099;999;7304.048467835805;1;14798.138056180218;1;;0.00104
165;5687.1883809315095;1000;5691.2185014134375;999;7305.246072626225;1;14785.94146881618;1;;0.00104
164;5681.1277748709035;1000;5685.19444153757;999;7306.442244875029;1;14773.64465086668;1;;0.00104
163;5675.030213895293;1000;5679.133872431879;999;7307.636988005257;1;14761.246396480126;1;;0.00104
162;5668.895244570139;1000;5673.036348864619;999;7308.830305427691;1;14748.74547747621;1;;0.00104
161;5662.722405063965;1000;5666.901417409646;999;7310.0222005409205;1;14736.140642796085;1;;0.00104
160;5656.5112249397425;1000;5660.72861624409;999;7311.212676731397;1;14723.430617935453;1;;0.00104
159;5650.2612249397425;1000;5654.517474939742;999;7312.40173737349;1;14710.614104359996;1;;0.00104
158;5643.971916763642;1000;5648.2675142479175;999;7313.589385829546;1;14697.689778902246;1;;0.00104
157;5637.642802839591;1000;5641.978245877566;999;7314.775625449949;1;14684.6562931395;1;;0.00104
156;5631.273376087999;1000;5635.649172266343;999;7315.960459573173;1;14671.512272751826;1;;0.00104
155;5624.863119677742;1000;5629.279786344409;999;7317.143891525835;1;14658.256316859479;1;;0.00104
154;5618.411506774516;1000;5622.869571290645;999;7318.325924622761;1;14644.886997338957;1;;0.00104
153;5611.918000281009;1000;5616.418000281009;999;7319.506562167035;1;14631.402858116733;1;;0.00104
152;5605.382052568591;1000;5609.924536228722;999;7320.685807450052;1;14617.802414440066;1;;0.00104
151;5598.80310520017;1000;5603.388631515959;999;7321.863663751582;1;14604.084152123613;1;;0.00104
150;5592.180588643879;1000;5596.809727716726;999;7323.040134339817;1;14590.246526771198;1;;0.00104
149;5585.513921977213;1000;5590.187255310545;999;7324.215222471427;1;14576.28796297157;1;;0.00104
148;5578.802512581239;1000;5583.520633386607;999;7325.388931391616;1;14562.206853467189;1;;0.00104
147;5572.045755824483;1000;5576.809269337996;999;7326.561264334171;1;14548.001558294845;1;;0.00104
146;5565.243034736048;1000;5570.0525585455725;999;7327.7322245215255;1;14533.670403897137;1;;0.00104
145;5558.393719667554;1000;5563.249884051117;999;7328.9018151648;1;14519.211682203373;1;;0.00104
144;5551.497167943417;1000;5556.400616219277;999;7330.070039463866;1;14504.623649678864;1;;0.00104
143;5544.552723498972;1000;5549.504112387861;999;7331.23690060739;1;14489.904526341132;1;;0.00104
142;5537.559716505964;1000;5542.559716505965;999;7332.402401772892;1;14475.052494741754;1;;0.00104
141;5530.517462984838;1000;5535.566758759484;999;7333.566546126793;1;14460.065698912265;1;;0.00104
140;5523.425264403278;1000;5528.524555183419;999;7334.729336824467;1;14444.942243272708;1;;0.00104
139;5516.282407260421;1000;5521.432407260421;999;7335.890777010298;1;14429.680191501213;1;;0.00104
138;5509.088162656104;1000;5514.289601505025;999;7337.050869817723;1;14414.27756536283;1;;0.00104
137;5501.84178584451;1000;5507.095409032916;999;7338.209618369288;1;14398.732343495947;1;;0.00104
136;5494.542515771517;1000;5499.8490851145825;999;7339.367025776695;1;14383.04246015441;1;;0.00104
135;5487.189574595047;1000;5492.549868712693;999;7340.523095140857;1;14367.205803903367;1;;0.00104
134;5479.78216718764;1000;5485.196982002455;999;7341.677829551942;1;14351.220216266796;1;;0.00104
133;5472.319480620476;1000;5477.789629874206;999;7342.831232089428;1;14335.083490324527;1;;0.00104
132;5464.800683627994;1000;5470.326999417468;999;7343.9833058221475;1;14318.793369256558;1;;0.00104
131;5457.224926052237;1000;5462.808259385569;999;7345.134053808339;1;14302.347544832153;1;;0.00104
130;5449.591338265977;1000;5455.232559640022;999;7346.283479095695;1;14285.743655841305;1;;0.00104
129;5441.89903057367;1000;5447.59903057367;999;7347.431584721411;1;14268.979286465817;1;;0.00104
128;5434.147092589174;1000;5439.906782511655;999;7348.5783737122365;1;14252.051964587265;1;;0.00104
127;5426.3345925891745;1000;5432.154905089173;999;7349.723849084517;1;14234.959160028833;1;;0.00104
126;5418.460576841143;1000;5424.342466604923;999;7350.868013844242;1;14217.698282727903;1;;0.00104
125;5410.524068904635;1000;5416.468513349079;999;7352.010870987099;1;14200.26668083611;1;;0.00104
124;5402.524068904635;1000;5408.532068904636;999;7353.152423498515;1;14182.661638743424;1;;0.00104
123;5394.459552775604;1000;5400.532133420764;999;7354.292674353704;1;14164.88037502252;1;;0.00104
122;5386.32947147479;1000;5392.4676828569045;999;7355.431626517713;1;14146.920040289524;1;;0.00104
121;5378.132750163315;1000;5384.337668196101;999;7356.56928294547;1;14128.777714977152;1;;0.00104
120;5369.868287353398;1000;5376.141014626126;999;7357.705646581834;1;14110.45040701576;1;;0.00104
119;5361.534954020064;1000;5367.876620686731;999;7358.840720361631;1;14091.935049417749;1;;0.00104
118;5353.131592675526;1000;5359.543357381409;999;7359.974507209704;1;14073.228497760505;1;;0.00104
117;5344.65701640434;1000;5351.1400672517975;999;7361.1070100409615;1;14054.32752756266;1;;0.00104
116;5336.11000785733;1000;5342.6655634128865;999;7362.238231760418;1;14035.22883154814;1;;0.00104
115;5327.489318202157;1000;5334.118628546986;999;7363.368175263243;1;14015.929016792397;1;;0.00104
114;5318.793666028244;1000;5325.49801385433;999;7364.496843434799;1;13996.424601744407;1;;0.00104
113;5310.021736203682;1000;5316.802437958069;999;7365.624239150696;1;13976.712013118182;1;;0.00104
112;5301.172178681559;1000;5308.030585761204;999;7366.750365276821;1;13956.787582646582;1;;0.00104
111;5292.243607252987;1000;5299.181107252988;999;7367.875224669396;1;13936.647543690338;1;;0.00104
110;5283.234598243977;1000;5290.252616261996;999;7368.998820175012;1;13916.288027694183;1;;0.00104
109;5274.143689153068;1000;5281.243689153068;999;7370.121154630681;1;13895.70506048195;1;;0.00104
108;5264.969377226463;1000;5272.152863464995;999;7371.242230863865;1;13874.894558381739;1;;0.00104
107;5255.710117967203;1000;5262.978636485723;999;7372.362051692534;1;13853.85232417159;1;;0.00104
106;5246.364323574679;1000;5253.719463761596;999;7373.480619925197;1;13832.574042835771;1;;0.00104
105;5236.9303613105285;1000;5244.373757536943;999;7374.59793836095;1;13811.055277120813;1;;0.00104
104;5227.406551786718;1000;5234.939885120051;999;7375.714009789523;1;13789.291462879972;1;;0.00104
103;5217.791167171334;1000;5225.416167171335;999;7376.828836991306;1;13767.277904193794;1;;0.00104
102;5208.0824293072565;1000;5215.800875909197;999;7377.942422737408;1;13745.009768253869;1;;0.00104
101;5198.278507738629;1000;5206.092233228825;999;7379.05476978969;1;13722.482079995694;1;;0.00104
100;5188.377517639619;1000;5196.288408728728;999;7380.165880900802;1;13699.689716465906;1;;0.00104
99;5178.377517639618;1000;5186.387517639619;999;7381.275758814232;1;13676.6274009078;1;;0.00104
98;5168.276507538609;1000;5176.387618649719;999;7382.384406264343;1;13653.289696548158;1;;0.00104
97;5158.072425905954;1000;5166.286711620241;999;7383.491825976413;1;13629.671000067026;1;;0.00104
96;5147.76314755544;1000;5156.0827351843045;999;7384.598020666679;1;13605.76553473094;1;;0.00104
95;5137.346480888774;1000;5145.773564222108;999;7385.7029930423705;1;13581.567343168412;1;;0.00104
94;5126.8201650993;1000;5135.357007204562;999;7386.806745801752;1;13557.070279765238;1;;0.00104
93;5116.181867226959;1000;5124.830803397172;999;7387.909281634167;1;13532.268002655228;1;;0.00104
92;5105.429179054917;1000;5114.192619915131;999;7389.010603220071;1;13507.153965280346;1;;0.00104
91;5094.559613837526;1000;5103.440048620133;999;7390.110713231073;1;13481.721407492163;1;;0.00104
90;5083.570602848516;1000;5092.570602848515;999;7391.209614329973;1;13455.963346164328;1;;0.00104
89;5072.459491737404;1000;5081.581713959627;999;7392.3073091708075;1;13429.87256528352;1;;0.00104
88;5061.223536681224;1000;5070.47072769246;999;7393.403800398879;1;13403.441605483726;1;;0.00104
87;5049.859900317588;1000;5059.234900317588;999;7394.4990906507965;1;13376.662752985809;1;;0.00104
86;5038.365647444025;1000;5047.871394570461;999;7395.593182554516;1;13349.528027901393;1;;0.00104
85;5026.737740467281;1000;5036.377275351001;999;7396.686078729381;1;13322.029171856859;1;;0.00104
84;5014.9730345849275;1000;5024.749505173164;999;7397.777781786149;1;13294.157634889165;1;;0.00104
83;5003.068272680165;1000;5012.984939346833;999;7398.868294327042;1;13265.904561561714;1;;0.00104
82;4991.020079909081;1000;5001.080320872937;999;7399.957618945779;1;13237.26077624386;1;;0.00104
81;4978.824957957861;1000;4989.032275031032;999;7401.045758227607;1;13208.216767492722;1;;0.00104
80;4966.479278945516;1000;4976.837303636875;999;7402.132714749346;1;13178.762671470955;1;;0.00104
79;4953.979278945516;1000;4964.491778945516;999;7403.218491079422;1;13148.888254328127;1;;0.00104
78;4941.321051097415;1000;4951.991937173364;999;7404.3030897779045;1;13118.58289346694;1;;0.00104
77;4928.500538276902;1000;4939.333871610235;999;7405.386513396539;1;13087.835557608563;1;;0.00104
76;4915.513525289889;1000;4926.513525289889;999;7406.46876447879;1;13056.634785563547;1;;0.00104
75;4902.355630553047;1000;4913.526683184626;999;7407.549845559873;1;13024.968663606005;1;;0.00104
74;4889.022297219713;1000;4900.368963886382;999;7408.629759166784;1;12992.824801339435;1;;0.00104
73;4875.5087837062;1000;4887.035810733228;999;7409.708507818347;1;12960.190305931836;1;;0.00104
72;4861.810153569214;1000;4873.522482336337;999;7410.786094025243;1;12927.05175458607;1;;0.00104
71;4847.921264680325;1000;4859.824042458102;999;7411.862520290044;1;12893.395165098469;1;;0.00104
70;4833.8367576380715;1000;4845.935349187368;999;7412.937789107247;1;12859.205964344055;1;;0.00104
69;4819.551043352357;1000;4831.851043352358;999;7414.011902963315;1;12824.46895451073;1;;0.00104
68;4805.058289729168;1000;4817.56553610598;999;7415.084864336705;1;12789.168276886621;1;;0.00104
67;4790.352407376226;1000;4803.072995611521;999;7416.1566756979055;1;12753.287372984734;1;;0.00104
66;4775.427034241899;1000;4788.367332749362;999;7417.227339509469;1;12716.808942766458;1;;0.00104
65;4760.275519090384;1000;4773.44218575705;999;7418.296858226046;1;12679.714899700131;1;;0.00104
64;4744.890903705768;1000;4758.290903705768;999;7419.365234294422;1;12641.986322362623;1;;0.00104
63;4729.265903705768;1000;4742.906528705768;999;7420.432470153547;1;12603.603402259723;1;;0.00104
62;4713.392887832752;1000;4727.281776721641;999;7421.4985682345705;1;12564.5453875053;1;;0.00104
61;4697.263855574688;1000;4711.40901686501;999;7422.563530960875;1;12524.790521958474;1;;0.00104
60;4680.870412951736;1000;4695.280249017311;999;7423.62736074811;1;12484.315979371933;1;;0.00104
59;4664.20374628507;1000;4678.887079618403;999;7424.69006000422;1;12443.097792052715;1;;0.00104
58;4647.254593742698;1000;4662.220695437613;999;7425.751631129486;1;12401.110773477165;1;;0.00104
57;4630.0132144323525;1000;4645.271835122007;999;7426.812076516548;1;12358.32843423485;1;;0.00104
56;4612.46935478323;1000;4628.030758292001;999;7427.8713985504455;1;12314.72289059905;1;;0.00104
55;4594.612211926087;1000;4610.487211926087;999;7428.929599608647;1;12270.26476493393;1;;0.00104
54;4576.430393744269;1000;4592.63039374427;999;7429.986682061078;1;12224.923077047806;1;;0.00104
53;4557.911875225751;1000;4574.448912262788;999;7431.04264827016;1;12178.665125486457;1;;0.00104
52;4539.043950697449;1000;4555.930743150279;999;7432.097500590835;1;12131.456357627774;1;;0.00104
51;4519.813181466679;1000;4537.063181466679;999;7433.151241370602;1;12083.26022728541;1;;0.00104
50;4500.205338329424;1000;4517.832789309817;999;7434.203872949549;1;12034.038038352044;1;;0.00104
49;4480.205338329425;1000;4498.225338329424;999;7435.25539766038;1;11983.748772806928;1;;0.00104
48;4459.797175064119;1000;4478.2257464926915;999;7436.305817828447;1;11932.348901173198;1;;0.00104
47;4438.963841730786;1000;4457.818008397453;999;7437.355135771782;1;11879.792173231112;1;;0.00104
46;4417.687245986105;1000;4436.98511832653;999;7438.403353801133;1;11826.029386466735;1;;0.00104
45;4395.948115551323;1000;4415.70898511654;999;7439.4504742199815;1;11771.008129352018;1;;0.00104
44;4373.7258933291005;1000;4393.970337773546;999;7440.496499324584;1;11714.672496100375;1;;0.00104
43;4350.9986206018275;1000;4371.748620601828;999;7441.541431403998;1;11656.962769008147;1;;0.00104
42;4327.742806648339;1000;4349.021876415782;999;7442.585272740116;1;11597.815063859003;1;;0.00104
41;4303.933282838815;1000;4325.766616172149;999;7443.628025607686;1;11537.160933114546;1;;0.00104
40;4279.543038936376;1000;4301.9576730827175;999;7444.669692274353;1;11474.92692071355;1;;0.00104
39;4254.543038936376;1000;4277.568038936377;999;7445.710275000681;1;11411.034061221051;1;;0.00104
38;4228.90201329535;1000;4252.568679962017;999;7446.749776040182;1;11345.397314765796;1;;0.00104
37;4202.586223821665;1000;4226.928329084823;999;7447.788197639352;1;11277.924927627331;1;;0.00104
36;4175.559196794638;1000;4200.613250848692;999;7448.825542037692;1;11208.517706415896;1;;0.00104
35;4147.781419016861;1000;4173.586974572416;999;7449.861811467745;1;11137.06819144403;1;;0.00104
34;4119.209990445432;1000;4145.809990445433;999;7450.897008155116;1;11063.459712008294;1;;0.00104
33;4089.7982257395497;1000;4117.239402210137;999;7451.931134318507;1;10987.565302741907;1;;0.00104
32;4059.495195436519;1000;4087.8285287698536;999;7452.964192169746;1;10909.246455778304;1;;0.00104
31;4028.245195436519;1000;4057.52644543652;999;7453.996183913811;1;10828.351677940278;1;;0.00104
30;3995.9871309203904;1000;4026.277453501036;999;7455.027111748863;1;10744.714815217652;1;;0.00104
29;3962.6537975870574;1000;3994.0204642537237;999;7456.0569778662675;1;10658.153097991213;1;;0.00104
28;3928.1710389663676;1000;3960.6882803456783;999;7457.085784450629;1;10568.464849226313;1;;0.00104
27;3892.4567532520823;1000;3926.2067532520823;999;7458.113533679815;1;10475.426783415214;1;;0.00104
26;3855.4197162150454;1000;3890.4937902891197;999;7459.140227724989;1;10378.790805323679;1;;0.00104
25;3816.958177753507;1000;3853.458177753507;999;7460.16586875063;1;10278.280193111781;1;;0.00104
24;3776.958177753507;1000;3814.9981777535068;999;7461.190458914563;1;10173.585018078915;1;;0.00104
23;3735.2915110868403;1000;3774.9998444201738;999;7462.214000367992;1;10064.356610188981;1;;0.00104
22;3691.8132502172753;1000;3733.3349893477102;999;7463.236495255518;1;9950.200820448837;1;;0.00104
21;3646.3587047627293;1000;3689.85870476273;999;7464.25794571517;1;9830.669752009142;1;;0.00104
20;3598.739657143682;1000;3644.406323810348;999;7465.278353878434;1;9705.251522479604;1;;0.00104
19;3548.739657143682;1000;3596.7896571436827;999;7466.297721870279;1;9573.357466823087;1;;0.00104
18;3496.1080781963137;1000;3546.7922887226296;999;7467.316051809178;1;9434.305972590168;1;;0.00104
17;3440.552522640758;1000;3494.16363375187;999;7468.333345807143;1;9287.301824941158;1;;0.00104
16;3381.7289932289937;1000;3438.6113461701702;999;7469.3496059697445;1;9131.409476674473;1;;0.00104
15;3319.2289932289937;1000;3379.7914932289937;999;7470.3648343961395;1;8965.517965138844;1;;0.00104
14;3252.562326562327;1000;3317.2956598956603;999;7471.379033179101;1;8788.294134782998;1;;0.00104
13;3181.133755133756;1000;3250.6337551337565;999;7472.392204405038;1;8598.119153472959;1;;0.00104
12;3104.2106782106794;1000;3179.2106782106794;999;7473.404350154026;1;8393.000612008274;1;;0.00104
11;3020.8773448773454;1000;3102.294011544013;999;7474.41547249983;1;8170.447998436768;1;;0.00104
10;2929.9682539682544;1000;3018.9682539682544;999;7475.42557350993;1;7927.291569784877;1;;0.00104
9;2829.9682539682544;1000;2928.068253968255;999;7476.43465524555;1;7659.41065965317;1;;0.00104
8;2718.8571428571436;1000;2828.0793650793657;999;7477.442719761679;1;7361.311045587247;1;;0.00104
7;2593.8571428571436;1000;2716.982142857143;999;7478.4497691070965;1;7025.438171055106;1;;0.00104
6;2451.0000000000005;1000;2592.000000000001;999;7479.455805324399;1;6640.999811694346;1;;0.00104
5;2284.3333333333335;1000;2449.166666666667;999;7480.460830450027;1;6191.807630098477;1;;0.00104
4;2084.3333333333335;1000;2282.533333333334;999;7481.464846514285;1;5651.960285389347;1;;0.00104
3;1834.3333333333333;1000;2082.583333333334;999;7482.467855541365;1;4976.130429755205;1;;0.00104
2;1500.9999999999998;1000;1832.6666666666665;999;7483.46985954938;1;4073.6633658858905;1;;0.00104
1;1001.0;1000;1499.4999999999998;999;7484.470860550381;1;2717.9225742264093;1;;0.00104
