,#bit12,#bit11,#bit10,#bit9,#bit8,#bit7,#bit6,#bit5,#bit4,#bit3,#bit2,#bit1,Expected Time,k-opt
Expected Time General,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.718722030152165,All
2816,1,0,1,1,0,0,0,0,0,0,0,0,26.599999999999973,10
2815,1,0,1,0,1,1,1,1,1,1,1,1,17.99999999999998,1
2814,1,0,1,0,1,1,1,1,1,1,1,0,21.999999999999975,1
2813,1,0,1,0,1,1,1,1,1,1,0,1,21.999999999999975,1
2812,1,0,1,0,1,1,1,1,1,1,0,0,24.999999999999975,1
2811,1,0,1,0,1,1,1,1,1,0,1,1,21.999999999999975,1
2810,1,0,1,0,1,1,1,1,1,0,1,0,24.999999999999975,1
2809,1,0,1,0,1,1,1,1,1,0,0,1,24.999999999999975,1
2808,1,0,1,0,1,1,1,1,1,0,0,0,27.399999999999974,1
2807,1,0,1,0,1,1,1,1,0,1,1,1,21.999999999999975,1
2806,1,0,1,0,1,1,1,1,0,1,1,0,24.999999999999975,1
2805,1,0,1,0,1,1,1,1,0,1,0,1,24.999999999999975,1
2804,1,0,1,0,1,1,1,1,0,1,0,0,27.399999999999974,1
2803,1,0,1,0,1,1,1,1,0,0,1,1,24.999999999999975,1
2802,1,0,1,0,1,1,1,1,0,0,1,0,27.399999999999974,1
2801,1,0,1,0,1,1,1,1,0,0,0,1,27.399999999999974,1
2800,1,0,1,0,1,1,1,1,0,0,0,0,29.291522406343045,5
2799,1,0,1,0,1,1,1,0,1,1,1,1,21.999999999999975,1
2798,1,0,1,0,1,1,1,0,1,1,1,0,24.999999999999975,1
2797,1,0,1,0,1,1,1,0,1,1,0,1,24.999999999999975,1
2796,1,0,1,0,1,1,1,0,1,1,0,0,27.399999999999974,1
2795,1,0,1,0,1,1,1,0,1,0,1,1,24.999999999999975,1
2794,1,0,1,0,1,1,1,0,1,0,1,0,27.399999999999974,1
2793,1,0,1,0,1,1,1,0,1,0,0,1,27.399999999999974,1
2792,1,0,1,0,1,1,1,0,1,0,0,0,29.265196746326527,5
2791,1,0,1,0,1,1,1,0,0,1,1,1,24.999999999999975,1
2790,1,0,1,0,1,1,1,0,0,1,1,0,27.399999999999974,1
2789,1,0,1,0,1,1,1,0,0,1,0,1,27.399999999999974,1
2788,1,0,1,0,1,1,1,0,0,1,0,0,29.26517288499314,5
2787,1,0,1,0,1,1,1,0,0,0,1,1,27.399999999999974,1
2786,1,0,1,0,1,1,1,0,0,0,1,0,29.26439274336383,3
2785,1,0,1,0,1,1,1,0,0,0,0,1,29.26439274336383,3
2784,1,0,1,0,1,1,1,0,0,0,0,0,29.369026936025485,7
2783,1,0,1,0,1,1,0,1,1,1,1,1,21.999999999999975,1
2782,1,0,1,0,1,1,0,1,1,1,1,0,24.999999999999975,1
2781,1,0,1,0,1,1,0,1,1,1,0,1,24.999999999999975,1
2780,1,0,1,0,1,1,0,1,1,1,0,0,27.399999999999974,1
2779,1,0,1,0,1,1,0,1,1,0,1,1,24.999999999999975,1
2778,1,0,1,0,1,1,0,1,1,0,1,0,27.399999999999974,1
2777,1,0,1,0,1,1,0,1,1,0,0,1,27.399999999999974,1
2776,1,0,1,0,1,1,0,1,1,0,0,0,29.2187681917411,5
2775,1,0,1,0,1,1,0,1,0,1,1,1,24.999999999999975,1
2774,1,0,1,0,1,1,0,1,0,1,1,0,27.399999999999974,1
2773,1,0,1,0,1,1,0,1,0,1,0,1,27.399999999999974,1
2772,1,0,1,0,1,1,0,1,0,1,0,0,29.2187244353376,5
2771,1,0,1,0,1,1,0,1,0,0,1,1,27.399999999999974,1
2770,1,0,1,0,1,1,0,1,0,0,1,0,29.198116947439587,3
2769,1,0,1,0,1,1,0,1,0,0,0,1,29.198116947439587,3
2768,1,0,1,0,1,1,0,1,0,0,0,0,29.34948514244573,6
2767,1,0,1,0,1,1,0,0,1,1,1,1,24.999999999999975,1
2766,1,0,1,0,1,1,0,0,1,1,1,0,27.399999999999974,1
2765,1,0,1,0,1,1,0,0,1,1,0,1,27.399999999999974,1
2764,1,0,1,0,1,1,0,0,1,1,0,0,29.1783477218189,3
2763,1,0,1,0,1,1,0,0,1,0,1,1,27.399999999999974,1
2762,1,0,1,0,1,1,0,0,1,0,1,0,29.158111861599153,3
2761,1,0,1,0,1,1,0,0,1,0,0,1,29.158111861599153,3
2760,1,0,1,0,1,1,0,0,1,0,0,0,29.35018630738555,6
2759,1,0,1,0,1,1,0,0,0,1,1,1,27.399999999999974,1
2758,1,0,1,0,1,1,0,0,0,1,1,0,29.140134749670327,3
2757,1,0,1,0,1,1,0,0,0,1,0,1,29.140134749670327,3
2756,1,0,1,0,1,1,0,0,0,1,0,0,29.350558642954585,6
2755,1,0,1,0,1,1,0,0,0,0,1,1,29.14212506098665,3
2754,1,0,1,0,1,1,0,0,0,0,1,0,29.350696998860965,6
2753,1,0,1,0,1,1,0,0,0,0,0,1,29.350696998860965,6
2752,1,0,1,0,1,1,0,0,0,0,0,0,28.57154947601687,8
2751,1,0,1,0,1,0,1,1,1,1,1,1,21.999999999999975,1
2750,1,0,1,0,1,0,1,1,1,1,1,0,24.999999999999975,1
2749,1,0,1,0,1,0,1,1,1,1,0,1,24.999999999999975,1
2748,1,0,1,0,1,0,1,1,1,1,0,0,27.399999999999974,1
2747,1,0,1,0,1,0,1,1,1,0,1,1,24.999999999999975,1
2746,1,0,1,0,1,0,1,1,1,0,1,0,27.399999999999974,1
2745,1,0,1,0,1,0,1,1,1,0,0,1,27.399999999999974,1
2744,1,0,1,0,1,0,1,1,1,0,0,0,29.15641054182428,5
2743,1,0,1,0,1,0,1,1,0,1,1,1,24.999999999999975,1
2742,1,0,1,0,1,0,1,1,0,1,1,0,27.399999999999974,1
2741,1,0,1,0,1,0,1,1,0,1,0,1,27.399999999999974,1
2740,1,0,1,0,1,0,1,1,0,1,0,0,29.15633364433706,5
2739,1,0,1,0,1,0,1,1,0,0,1,1,27.399999999999974,1
2738,1,0,1,0,1,0,1,1,0,0,1,0,29.137745914883123,3
2737,1,0,1,0,1,0,1,1,0,0,0,1,29.137745914883123,3
2736,1,0,1,0,1,0,1,1,0,0,0,0,29.302608825375938,6
2735,1,0,1,0,1,0,1,0,1,1,1,1,24.999999999999975,1
2734,1,0,1,0,1,0,1,0,1,1,1,0,27.399999999999974,1
2733,1,0,1,0,1,0,1,0,1,1,0,1,27.399999999999974,1
2732,1,0,1,0,1,0,1,0,1,1,0,0,29.119928849588792,3
2731,1,0,1,0,1,0,1,0,1,0,1,1,27.399999999999974,1
2730,1,0,1,0,1,0,1,0,1,0,1,0,29.101391165484877,3
2729,1,0,1,0,1,0,1,0,1,0,0,1,29.101391165484877,3
2728,1,0,1,0,1,0,1,0,1,0,0,0,29.303273985498674,6
2727,1,0,1,0,1,0,1,0,0,1,1,1,27.399999999999974,1
2726,1,0,1,0,1,0,1,0,0,1,1,0,29.08508235997269,3
2725,1,0,1,0,1,0,1,0,0,1,0,1,29.08508235997269,3
2724,1,0,1,0,1,0,1,0,0,1,0,0,29.30363734521025,6
2723,1,0,1,0,1,0,1,0,0,0,1,1,29.08707184610568,3
2722,1,0,1,0,1,0,1,0,0,0,1,0,29.303778811548533,6
2721,1,0,1,0,1,0,1,0,0,0,0,1,29.303778811548533,6
2720,1,0,1,0,1,0,1,0,0,0,0,0,28.57687523217942,8
2719,1,0,1,0,1,0,0,1,1,1,1,1,24.999999999999975,1
2718,1,0,1,0,1,0,0,1,1,1,1,0,27.399999999999974,1
2717,1,0,1,0,1,0,0,1,1,1,0,1,27.399999999999974,1
2716,1,0,1,0,1,0,0,1,1,1,0,0,29.086523050419796,3
2715,1,0,1,0,1,0,0,1,1,0,1,1,27.399999999999974,1
2714,1,0,1,0,1,0,0,1,1,0,1,0,29.06908206649784,3
2713,1,0,1,0,1,0,0,1,1,0,0,1,29.06908206649784,3
2712,1,0,1,0,1,0,0,1,1,0,0,0,29.297626521423112,6
2711,1,0,1,0,1,0,0,1,0,1,1,1,27.399999999999974,1
2710,1,0,1,0,1,0,0,1,0,1,1,0,29.054033860574307,3
2709,1,0,1,0,1,0,0,1,0,1,0,1,29.054033860574307,3
2708,1,0,1,0,1,0,0,1,0,1,0,0,29.297985670527524,6
2707,1,0,1,0,1,0,0,1,0,0,1,1,29.056204350223748,3
2706,1,0,1,0,1,0,0,1,0,0,1,0,29.29812956602143,6
2705,1,0,1,0,1,0,0,1,0,0,0,1,29.29812956602143,6
2704,1,0,1,0,1,0,0,1,0,0,0,0,28.579717877645134,8
2703,1,0,1,0,1,0,0,0,1,1,1,1,27.399999999999974,1
2702,1,0,1,0,1,0,0,0,1,1,1,0,29.042122737814836,3
2701,1,0,1,0,1,0,0,0,1,1,0,1,29.042122737814836,3
2700,1,0,1,0,1,0,0,0,1,1,0,0,29.29832314289654,6
2699,1,0,1,0,1,0,0,0,1,0,1,1,29.044356732231833,3
2698,1,0,1,0,1,0,0,0,1,0,1,0,29.29846965680742,6
2697,1,0,1,0,1,0,0,0,1,0,0,1,29.29846965680742,6
2696,1,0,1,0,1,0,0,0,1,0,0,0,28.582453058676858,8
2695,1,0,1,0,1,0,0,0,0,1,1,1,29.048682764364482,3
2694,1,0,1,0,1,0,0,0,0,1,1,0,29.298687468463136,6
2693,1,0,1,0,1,0,0,0,0,1,0,1,29.298687468463136,6
2692,1,0,1,0,1,0,0,0,0,1,0,0,28.583855948153317,8
2691,1,0,1,0,1,0,0,0,0,0,1,1,29.298895037509517,6
2690,1,0,1,0,1,0,0,0,0,0,1,0,28.584676607083285,8
2689,1,0,1,0,1,0,0,0,0,0,0,1,28.584676607083285,8
2688,1,0,1,0,1,0,0,0,0,0,0,0,26.599999999999973,10
2687,1,0,1,0,0,1,1,1,1,1,1,1,21.999999999999975,1
2686,1,0,1,0,0,1,1,1,1,1,1,0,24.999999999999975,1
2685,1,0,1,0,0,1,1,1,1,1,0,1,24.999999999999975,1
2684,1,0,1,0,0,1,1,1,1,1,0,0,27.399999999999974,1
2683,1,0,1,0,0,1,1,1,1,0,1,1,24.999999999999975,1
2682,1,0,1,0,0,1,1,1,1,0,1,0,27.399999999999974,1
2681,1,0,1,0,0,1,1,1,1,0,0,1,27.399999999999974,1
2680,1,0,1,0,0,1,1,1,1,0,0,0,29.075463638950616,5
2679,1,0,1,0,0,1,1,1,0,1,1,1,24.999999999999975,1
2678,1,0,1,0,0,1,1,1,0,1,1,0,27.399999999999974,1
2677,1,0,1,0,0,1,1,1,0,1,0,1,27.399999999999974,1
2676,1,0,1,0,0,1,1,1,0,1,0,0,29.075362920715374,5
2675,1,0,1,0,0,1,1,1,0,0,1,1,27.399999999999974,1
2674,1,0,1,0,0,1,1,1,0,0,1,0,29.07541646690841,5
2673,1,0,1,0,0,1,1,1,0,0,0,1,29.07541646690841,5
2672,1,0,1,0,0,1,1,1,0,0,0,0,29.236987849472587,6
2671,1,0,1,0,0,1,1,0,1,1,1,1,24.999999999999975,1
2670,1,0,1,0,0,1,1,0,1,1,1,0,27.399999999999974,1
2669,1,0,1,0,0,1,1,0,1,1,0,1,27.399999999999974,1
2668,1,0,1,0,0,1,1,0,1,1,0,0,29.064012964158657,3
2667,1,0,1,0,0,1,1,0,1,0,1,1,27.399999999999974,1
2666,1,0,1,0,0,1,1,0,1,0,1,0,29.04715198071564,3
2665,1,0,1,0,0,1,1,0,1,0,0,1,29.04715198071564,3
2664,1,0,1,0,0,1,1,0,1,0,0,0,29.237610659141847,6
2663,1,0,1,0,0,1,1,0,0,1,1,1,27.399999999999974,1
2662,1,0,1,0,0,1,1,0,0,1,1,0,29.0322780125049,3
2661,1,0,1,0,0,1,1,0,0,1,0,1,29.0322780125049,3
2660,1,0,1,0,0,1,1,0,0,1,0,0,29.237919030783168,6
2659,1,0,1,0,0,1,1,0,0,0,1,1,29.034050526714637,3
2658,1,0,1,0,0,1,1,0,0,0,1,0,29.237975780446963,6
2657,1,0,1,0,0,1,1,0,0,0,0,1,29.237975780446963,6
2656,1,0,1,0,0,1,1,0,0,0,0,0,28.55422200597668,8
2655,1,0,1,0,0,1,0,1,1,1,1,1,24.999999999999975,1
2654,1,0,1,0,0,1,0,1,1,1,1,0,27.399999999999974,1
2653,1,0,1,0,0,1,0,1,1,1,0,1,27.399999999999974,1
2652,1,0,1,0,0,1,0,1,1,1,0,0,29.032985858873307,3
2651,1,0,1,0,0,1,0,1,1,0,1,1,27.399999999999974,1
2650,1,0,1,0,0,1,0,1,1,0,1,0,29.017071675286854,3
2649,1,0,1,0,0,1,0,1,1,0,0,1,29.017071675286854,3
2648,1,0,1,0,0,1,0,1,1,0,0,0,29.232820375725474,6
2647,1,0,1,0,0,1,0,1,0,1,1,1,27.399999999999974,1
2646,1,0,1,0,0,1,0,1,0,1,1,0,29.00329814622541,3
2645,1,0,1,0,0,1,0,1,0,1,0,1,29.00329814622541,3
2644,1,0,1,0,0,1,0,1,0,1,0,0,29.233123294611612,6
2643,1,0,1,0,0,1,0,1,0,0,1,1,29.005237731872338,3
2642,1,0,1,0,0,1,0,1,0,0,1,0,29.233182703920154,6
2641,1,0,1,0,0,1,0,1,0,0,0,1,29.233182703920154,6
2640,1,0,1,0,0,1,0,1,0,0,0,0,28.55701835231351,8
2639,1,0,1,0,0,1,0,0,1,1,1,1,27.399999999999974,1
2638,1,0,1,0,0,1,0,0,1,1,1,0,28.991913270198726,3
2637,1,0,1,0,0,1,0,0,1,1,0,1,28.991913270198726,3
2636,1,0,1,0,0,1,0,0,1,1,0,0,29.233320898935823,6
2635,1,0,1,0,0,1,0,0,1,0,1,1,28.993912473476197,3
2634,1,0,1,0,0,1,0,0,1,0,1,0,29.233382859458224,6
2633,1,0,1,0,0,1,0,0,1,0,0,1,29.233382859458224,6
2632,1,0,1,0,0,1,0,0,1,0,0,0,28.559214587384144,8
2631,1,0,1,0,0,1,0,0,0,1,1,1,28.99779311722035,3
2630,1,0,1,0,0,1,0,0,0,1,1,0,29.233534286100493,6
2629,1,0,1,0,0,1,0,0,0,1,0,1,29.233534286100493,6
2628,1,0,1,0,0,1,0,0,0,1,0,0,28.56042508505759,8
2627,1,0,1,0,0,1,0,0,0,0,1,1,29.233654893103314,6
2626,1,0,1,0,0,1,0,0,0,0,1,0,28.561146753040934,8
2625,1,0,1,0,0,1,0,0,0,0,0,1,28.561146753040934,8
2624,1,0,1,0,0,1,0,0,0,0,0,0,26.599999999999973,10
2623,1,0,1,0,0,0,1,1,1,1,1,1,24.999999999999975,1
2622,1,0,1,0,0,0,1,1,1,1,1,0,27.399999999999974,1
2621,1,0,1,0,0,0,1,1,1,1,0,1,27.399999999999974,1
2620,1,0,1,0,0,0,1,1,1,1,0,0,29.003158346782964,3
2619,1,0,1,0,0,0,1,1,1,0,1,1,27.399999999999974,1
2618,1,0,1,0,0,0,1,1,1,0,1,0,28.988254415401972,3
2617,1,0,1,0,0,0,1,1,1,0,0,1,28.988254415401972,3
2616,1,0,1,0,0,0,1,1,1,0,0,0,29.22311860234853,6
2615,1,0,1,0,0,0,1,1,0,1,1,1,27.399999999999974,1
2614,1,0,1,0,0,0,1,1,0,1,1,0,28.975565403746774,3
2613,1,0,1,0,0,0,1,1,0,1,0,1,28.975565403746774,3
2612,1,0,1,0,0,0,1,1,0,1,0,0,29.223405882813296,6
2611,1,0,1,0,0,0,1,1,0,0,1,1,28.977594515061742,3
2610,1,0,1,0,0,0,1,1,0,0,1,0,29.22346898120585,6
2609,1,0,1,0,0,0,1,1,0,0,0,1,29.22346898120585,6
2608,1,0,1,0,0,0,1,1,0,0,0,0,28.56281389108824,8
2607,1,0,1,0,0,0,1,0,1,1,1,1,27.399999999999974,1
2606,1,0,1,0,0,0,1,0,1,1,1,0,28.965294707387418,3
2605,1,0,1,0,0,0,1,0,1,1,0,1,28.965294707387418,3
2604,1,0,1,0,0,0,1,0,1,1,0,0,29.223533494641217,6
2603,1,0,1,0,0,0,1,0,1,0,1,1,28.967368401573797,3
2602,1,0,1,0,0,0,1,0,1,0,1,0,29.223599118844753,6
2601,1,0,1,0,0,0,1,0,1,0,0,1,29.223599118844753,6
2600,1,0,1,0,0,0,1,0,1,0,0,0,28.564650374613684,8
2599,1,0,1,0,0,0,1,0,0,1,1,1,28.971398487393156,3
2598,1,0,1,0,0,0,1,0,0,1,1,0,29.223727924530188,6
2597,1,0,1,0,0,0,1,0,0,1,0,1,29.223727924530188,6
2596,1,0,1,0,0,0,1,0,0,1,0,0,28.56564833594843,8
2595,1,0,1,0,0,0,1,0,0,0,1,1,29.22385159381425,6
2594,1,0,1,0,0,0,1,0,0,0,1,0,28.566200538823637,8
2593,1,0,1,0,0,0,1,0,0,0,0,1,28.566200538823637,8
2592,1,0,1,0,0,0,1,0,0,0,0,0,26.599999999999973,10
2591,1,0,1,0,0,0,0,1,1,1,1,1,27.399999999999974,1
2590,1,0,1,0,0,0,0,1,1,1,1,0,28.957073841638167,3
2589,1,0,1,0,0,0,0,1,1,1,0,1,28.957073841638167,3
2588,1,0,1,0,0,0,0,1,1,1,0,0,29.223238009241147,6
2587,1,0,1,0,0,0,0,1,1,0,1,1,28.9591534952978,3
2586,1,0,1,0,0,0,0,1,1,0,1,0,29.223305856247944,6
2585,1,0,1,0,0,0,0,1,1,0,0,1,29.223305856247944,6
2584,1,0,1,0,0,0,0,1,1,0,0,0,28.567987832874152,8
2583,1,0,1,0,0,0,0,1,0,1,1,1,28.963198553576966,3
2582,1,0,1,0,0,0,0,1,0,1,1,0,29.223423004967195,6
2581,1,0,1,0,0,0,0,1,0,1,0,1,29.223423004967195,6
2580,1,0,1,0,0,0,0,1,0,1,0,0,28.568705332862105,8
2579,1,0,1,0,0,0,0,1,0,0,1,1,29.223548956840816,6
2578,1,0,1,0,0,0,0,1,0,0,1,0,28.569073372294785,8
2577,1,0,1,0,0,0,0,1,0,0,0,1,28.569073372294785,8
2576,1,0,1,0,0,0,0,1,0,0,0,0,26.599999999999973,10
2575,1,0,1,0,0,0,0,0,1,1,1,1,28.969008829721442,3
2574,1,0,1,0,0,0,0,0,1,1,1,0,29.223037084598456,6
2573,1,0,1,0,0,0,0,0,1,1,0,1,29.223037084598456,6
2572,1,0,1,0,0,0,0,0,1,1,0,0,28.571838160394734,8
2571,1,0,1,0,0,0,0,0,1,0,1,1,29.22316559468405,6
2570,1,0,1,0,0,0,0,0,1,0,1,0,28.572025909480583,8
2569,1,0,1,0,0,0,0,0,1,0,0,1,28.572025909480583,8
2568,1,0,1,0,0,0,0,0,1,0,0,0,26.599999999999973,10
2567,1,0,1,0,0,0,0,0,0,1,1,1,29.223003313125798,6
2566,1,0,1,0,0,0,0,0,0,1,1,0,28.574184273689735,8
2565,1,0,1,0,0,0,0,0,0,1,0,1,28.574184273689735,8
2564,1,0,1,0,0,0,0,0,0,1,0,0,26.599999999999973,10
2563,1,0,1,0,0,0,0,0,0,0,1,1,28.57649501983337,8
2562,1,0,1,0,0,0,0,0,0,0,1,0,26.599999999999973,10
2561,1,0,1,0,0,0,0,0,0,0,0,1,26.599999999999973,10
2560,1,0,1,0,0,0,0,0,0,0,0,0,22.799999999999976,10
2559,1,0,0,1,1,1,1,1,1,1,1,1,17.99999999999998,1
2558,1,0,0,1,1,1,1,1,1,1,1,0,21.999999999999975,1
2557,1,0,0,1,1,1,1,1,1,1,0,1,21.999999999999975,1
2556,1,0,0,1,1,1,1,1,1,1,0,0,24.999999999999975,1
2555,1,0,0,1,1,1,1,1,1,0,1,1,21.999999999999975,1
2554,1,0,0,1,1,1,1,1,1,0,1,0,24.999999999999975,1
2553,1,0,0,1,1,1,1,1,1,0,0,1,24.999999999999975,1
2552,1,0,0,1,1,1,1,1,1,0,0,0,27.399999999999974,1
2551,1,0,0,1,1,1,1,1,0,1,1,1,21.999999999999975,1
2550,1,0,0,1,1,1,1,1,0,1,1,0,24.999999999999975,1
2549,1,0,0,1,1,1,1,1,0,1,0,1,24.999999999999975,1
2548,1,0,0,1,1,1,1,1,0,1,0,0,27.399999999999974,1
2547,1,0,0,1,1,1,1,1,0,0,1,1,24.999999999999975,1
2546,1,0,0,1,1,1,1,1,0,0,1,0,27.399999999999974,1
2545,1,0,0,1,1,1,1,1,0,0,0,1,27.399999999999974,1
2544,1,0,0,1,1,1,1,1,0,0,0,0,29.026052658274722,5
2543,1,0,0,1,1,1,1,0,1,1,1,1,21.999999999999975,1
2542,1,0,0,1,1,1,1,0,1,1,1,0,24.999999999999975,1
2541,1,0,0,1,1,1,1,0,1,1,0,1,24.999999999999975,1
2540,1,0,0,1,1,1,1,0,1,1,0,0,27.399999999999974,1
2539,1,0,0,1,1,1,1,0,1,0,1,1,24.999999999999975,1
2538,1,0,0,1,1,1,1,0,1,0,1,0,27.399999999999974,1
2537,1,0,0,1,1,1,1,0,1,0,0,1,27.399999999999974,1
2536,1,0,0,1,1,1,1,0,1,0,0,0,29.005287626458692,5
2535,1,0,0,1,1,1,1,0,0,1,1,1,24.999999999999975,1
2534,1,0,0,1,1,1,1,0,0,1,1,0,27.399999999999974,1
2533,1,0,0,1,1,1,1,0,0,1,0,1,27.399999999999974,1
2532,1,0,0,1,1,1,1,0,0,1,0,0,29.00517397612972,5
2531,1,0,0,1,1,1,1,0,0,0,1,1,27.399999999999974,1
2530,1,0,0,1,1,1,1,0,0,0,1,0,29.00507800080877,5
2529,1,0,0,1,1,1,1,0,0,0,0,1,29.00507800080877,5
2528,1,0,0,1,1,1,1,0,0,0,0,0,29.05105659619528,7
2527,1,0,0,1,1,1,0,1,1,1,1,1,21.999999999999975,1
2526,1,0,0,1,1,1,0,1,1,1,1,0,24.999999999999975,1
2525,1,0,0,1,1,1,0,1,1,1,0,1,24.999999999999975,1
2524,1,0,0,1,1,1,0,1,1,1,0,0,27.399999999999974,1
2523,1,0,0,1,1,1,0,1,1,0,1,1,24.999999999999975,1
2522,1,0,0,1,1,1,0,1,1,0,1,0,27.399999999999974,1
2521,1,0,0,1,1,1,0,1,1,0,0,1,27.399999999999974,1
2520,1,0,0,1,1,1,0,1,1,0,0,0,28.97034204670057,5
2519,1,0,0,1,1,1,0,1,0,1,1,1,24.999999999999975,1
2518,1,0,0,1,1,1,0,1,0,1,1,0,27.399999999999974,1
2517,1,0,0,1,1,1,0,1,0,1,0,1,27.399999999999974,1
2516,1,0,0,1,1,1,0,1,0,1,0,0,28.97021878055439,5
2515,1,0,0,1,1,1,0,1,0,0,1,1,27.399999999999974,1
2514,1,0,0,1,1,1,0,1,0,0,1,0,28.970126636598028,5
2513,1,0,0,1,1,1,0,1,0,0,0,1,28.970126636598028,5
2512,1,0,0,1,1,1,0,1,0,0,0,0,29.054512974892447,7
2511,1,0,0,1,1,1,0,0,1,1,1,1,24.999999999999975,1
2510,1,0,0,1,1,1,0,0,1,1,1,0,27.399999999999974,1
2509,1,0,0,1,1,1,0,0,1,1,0,1,27.399999999999974,1
2508,1,0,0,1,1,1,0,0,1,1,0,0,28.965294657762588,5
2507,1,0,0,1,1,1,0,0,1,0,1,1,27.399999999999974,1
2506,1,0,0,1,1,1,0,0,1,0,1,0,28.965205188628744,5
2505,1,0,0,1,1,1,0,0,1,0,0,1,28.965205188628744,5
2504,1,0,0,1,1,1,0,0,1,0,0,0,29.05654967399477,6
2503,1,0,0,1,1,1,0,0,0,1,1,1,27.399999999999974,1
2502,1,0,0,1,1,1,0,0,0,1,1,0,28.96491254202415,5
2501,1,0,0,1,1,1,0,0,0,1,0,1,28.96491254202415,5
2500,1,0,0,1,1,1,0,0,0,1,0,0,29.056761781499137,6
2499,1,0,0,1,1,1,0,0,0,0,1,1,28.964877179254746,5
2498,1,0,0,1,1,1,0,0,0,0,1,0,29.056762375726,6
2497,1,0,0,1,1,1,0,0,0,0,0,1,29.056762375726,6
2496,1,0,0,1,1,1,0,0,0,0,0,0,28.218518518518483,9
2495,1,0,0,1,1,0,1,1,1,1,1,1,21.999999999999975,1
2494,1,0,0,1,1,0,1,1,1,1,1,0,24.999999999999975,1
2493,1,0,0,1,1,0,1,1,1,1,0,1,24.999999999999975,1
2492,1,0,0,1,1,0,1,1,1,1,0,0,27.399999999999974,1
2491,1,0,0,1,1,0,1,1,1,0,1,1,24.999999999999975,1
2490,1,0,0,1,1,0,1,1,1,0,1,0,27.399999999999974,1
2489,1,0,0,1,1,0,1,1,1,0,0,1,27.399999999999974,1
2488,1,0,0,1,1,0,1,1,1,0,0,0,28.922421519757876,5
2487,1,0,0,1,1,0,1,1,0,1,1,1,24.999999999999975,1
2486,1,0,0,1,1,0,1,1,0,1,1,0,27.399999999999974,1
2485,1,0,0,1,1,0,1,1,0,1,0,1,27.399999999999974,1
2484,1,0,0,1,1,0,1,1,0,1,0,0,28.922282067179243,5
2483,1,0,0,1,1,0,1,1,0,0,1,1,27.399999999999974,1
2482,1,0,0,1,1,0,1,1,0,0,1,0,28.922197394978703,5
2481,1,0,0,1,1,0,1,1,0,0,0,1,28.922197394978703,5
2480,1,0,0,1,1,0,1,1,0,0,0,0,29.0233052848833,6
2479,1,0,0,1,1,0,1,0,1,1,1,1,24.999999999999975,1
2478,1,0,0,1,1,0,1,0,1,1,1,0,27.399999999999974,1
2477,1,0,0,1,1,0,1,0,1,1,0,1,27.399999999999974,1
2476,1,0,0,1,1,0,1,0,1,1,0,0,28.91757118311722,5
2475,1,0,0,1,1,0,1,0,1,0,1,1,27.399999999999974,1
2474,1,0,0,1,1,0,1,0,1,0,1,0,28.917489083924817,5
2473,1,0,0,1,1,0,1,0,1,0,0,1,28.917489083924817,5
2472,1,0,0,1,1,0,1,0,1,0,0,0,29.023794093622897,6
2471,1,0,0,1,1,0,1,0,0,1,1,1,27.399999999999974,1
2470,1,0,0,1,1,0,1,0,0,1,1,0,28.917193535140544,5
2469,1,0,0,1,1,0,1,0,0,1,0,1,28.917193535140544,5
2468,1,0,0,1,1,0,1,0,0,1,0,0,29.02399307517966,6
2467,1,0,0,1,1,0,1,0,0,0,1,1,28.91716391624325,5
2466,1,0,0,1,1,0,1,0,0,0,1,0,29.023985173438316,6
2465,1,0,0,1,1,0,1,0,0,0,0,1,29.023985173438316,6
2464,1,0,0,1,1,0,1,0,0,0,0,0,28.218518518518483,9
2463,1,0,0,1,1,0,0,1,1,1,1,1,24.999999999999975,1
2462,1,0,0,1,1,0,0,1,1,1,1,0,27.399999999999974,1
2461,1,0,0,1,1,0,0,1,1,1,0,1,27.399999999999974,1
2460,1,0,0,1,1,0,0,1,1,1,0,0,28.908412643854952,5
2459,1,0,0,1,1,0,0,1,1,0,1,1,27.399999999999974,1
2458,1,0,0,1,1,0,0,1,1,0,1,0,28.90833408718998,5
2457,1,0,0,1,1,0,0,1,1,0,0,1,28.90833408718998,5
2456,1,0,0,1,1,0,0,1,1,0,0,0,29.02071718863162,6
2455,1,0,0,1,1,0,0,1,0,1,1,1,27.399999999999974,1
2454,1,0,0,1,1,0,0,1,0,1,1,0,28.90803693972643,5
2453,1,0,0,1,1,0,0,1,0,1,0,1,28.90803693972643,5
2452,1,0,0,1,1,0,0,1,0,1,0,0,29.020908002466648,6
2451,1,0,0,1,1,0,0,1,0,0,1,1,28.908010216759,5
2450,1,0,0,1,1,0,0,1,0,0,1,0,29.020895463968206,6
2449,1,0,0,1,1,0,0,1,0,0,0,1,29.020895463968206,6
2448,1,0,0,1,1,0,0,1,0,0,0,0,28.218518518518486,9
2447,1,0,0,1,1,0,0,0,1,1,1,1,27.399999999999974,1
2446,1,0,0,1,1,0,0,0,1,1,1,0,28.90766848337553,5
2445,1,0,0,1,1,0,0,0,1,1,0,1,28.90766848337553,5
2444,1,0,0,1,1,0,0,0,1,1,0,0,29.02124457874566,6
2443,1,0,0,1,1,0,0,0,1,0,1,1,28.907644139411442,5
